121,-6,528,536,533,526,0,59,61366
121,-6,528,536,533,526,0,59,0
121,-6,528,536,533,526,0,59,0
120,-7,529,529,533,531,0,59,7
120,-7,528,529,531,533,0,59,6
120,-6,524,525,531,530,0,59,7
120,-6,529,529,533,530,0,59,7
120,-6,529,528,531,530,0,59,6
119,-7,529,529,532,529,0,1,7
120,-6,528,526,531,528,0,1,6
120,-6,528,528,530,529,0,1,7
118,-6,529,527,527,531,0,1,6
121,-6,527,530,531,530,0,1,7
119,-6,530,531,531,530,0,1,7
120,-6,529,527,533,531,0,1,6
121,-6,531,530,530,531,0,1,7
120,-6,529,528,531,531,0,1,6
121,-6,529,529,531,531,0,1,6
121,-6,528,529,530,531,0,1,6
121,-9,529,530,530,532,0,1,7
118,-1,525,530,532,531,0,1,7
120,-7,529,528,532,530,0,1,6
121,-7,528,529,531,530,0,1,7
121,-7,528,529,531,530,0,1,6
120,-7,528,529,531,530,0,1,7
120,-7,528,529,532,530,0,1,7
119,-6,527,527,530,530,0,1,6
120,-7,527,535,531,530,0,1,7
120,-7,528,529,533,529,0,1,6
116,-7,528,526,531,533,0,1,7
120,-6,529,528,526,531,0,1,7
120,-6,529,529,531,531,0,1,6
120,-6,529,529,532,530,0,1,7
121,-6,529,529,530,530,0,1,6
120,-6,529,529,532,530,0,1,7
121,-7,530,529,532,531,0,1,6
121,-7,529,528,532,530,0,1,7
120,-7,528,529,528,526,0,1,7
120,-7,528,530,532,531,0,1,6
121,-7,528,527,531,531,0,1,7
119,-6,528,529,531,529,0,1,6
121,-6,527,528,532,530,0,1,7
120,-6,529,527,533,531,0,1,7
121,-6,526,529,532,530,0,1,6
121,-6,528,527,531,530,0,1,7
120,-6,529,529,529,530,0,1,6
120,-7,528,528,531,525,0,1,7
120,-6,528,529,531,529,0,1,7
120,-7,528,529,532,529,0,1,6
121,-6,529,529,533,530,0,1,7
120,-6,529,527,531,532,0,1,6
120,-5,529,535,531,531,0,1,7
120,-6,529,534,531,531,0,1,6
120,-6,529,530,531,530,0,1,7
120,-6,523,528,530,530,0,1,7
121,-6,531,529,532,530,0,1,6
121,-6,529,528,531,530,0,1,7
120,-6,529,527,531,530,0,1,6
120,-6,529,527,532,531,0,1,7
121,-6,528,529,531,530,0,1,7
121,-6,529,528,533,530,0,1,6
120,-6,531,527,532,531,0,1,7
120,-6,531,529,530,532,0,1,6
120,-7,530,530,533,530,0,1,7
121,-6,528,528,532,530,0,1,7
120,-5,529,529,531,531,0,1,6
120,-6,529,531,531,530,0,1,7
120,-6,528,530,530,531,0,1,6
120,-6,527,528,531,531,0,1,7
121,-6,531,530,532,527,0,1,6
120,-6,529,526,533,531,0,1,7
120,-6,527,529,532,530,0,1,7
121,-7,529,529,531,530,0,1,6
120,-6,528,531,530,531,0,1,7
120,-6,530,528,531,531,0,1,6
120,-5,529,529,531,530,0,1,7
120,-6,528,530,531,529,0,1,7
120,-7,530,529,529,530,0,1,6
120,-6,529,529,528,527,0,1,7
120,-7,528,530,531,527,0,1,6
120,-6,529,528,528,531,0,1,7
120,-6,529,529,532,530,0,1,7
121,-6,528,530,531,531,0,1,6
120,-6,529,529,531,531,0,1,7
120,-6,530,527,533,531,0,1,6
120,-6,529,529,541,531,0,1,7
121,-6,528,530,531,531,0,1,6
120,-6,529,526,535,531,0,1,7
121,-6,526,525,531,532,0,1,7
120,-6,527,529,531,530,0,1,6
121,-6,529,529,532,530,0,1,7
121,-6,528,529,531,530,0,1,6
120,-6,528,529,530,530,0,1,7
122,-6,528,529,533,531,0,1,7
121,-6,530,529,531,531,0,1,6
121,-6,525,526,531,530,0,1,7
121,-6,527,525,532,530,0,1,6
120,-6,528,529,529,532,0,1,7
120,-6,530,529,532,530,0,1,7
119,-6,528,529,531,532,0,1,6
121,-6,528,529,531,530,0,1,7
121,-7,525,529,532,533,0,1,6
120,-6,528,531,529,533,0,1,7
120,-5,529,529,529,532,0,1,6
122,-6,529,527,532,531,0,1,7
121,-6,528,526,530,531,0,1,7
122,-7,529,531,532,531,0,1,6
119,-6,529,528,531,529,0,1,7
120,-6,529,529,531,529,0,1,6
122,-7,527,530,531,530,0,1,7
120,-6,529,529,531,531,0,1,7
120,-6,530,528,531,535,0,1,6
120,-6,529,529,532,531,0,1,7
120,-6,529,529,527,530,0,1,6
120,-6,526,529,531,533,0,1,7
120,-6,529,529,532,531,0,1,7
121,-6,529,529,531,531,0,1,6
120,-4,529,529,531,530,0,1,7
120,-6,532,529,531,530,0,1,6
120,-7,529,529,532,526,0,1,7
120,-6,529,530,532,530,0,1,6
120,-2,528,528,528,530,0,1,7
117,-1,529,532,532,531,0,1,7
120,-7,533,529,532,533,0,1,6
119,-4,528,528,531,530,0,1,7
118,-7,528,529,531,530,0,1,6
120,-7,527,529,528,530,0,1,7
120,-6,529,535,531,533,0,1,7
121,-6,528,525,527,523,0,1,6
120,-6,529,525,531,530,0,1,7
121,-6,522,527,529,531,0,1,6
121,-6,529,530,530,531,0,1,7
120,-6,529,529,531,531,0,1,7
121,-6,529,529,531,531,0,1,6
122,-6,529,530,530,531,0,1,7
120,-6,525,528,533,531,0,1,6
120,-5,528,528,532,525,0,1,7
120,-5,528,528,532,525,0,1,0
120,-6,528,529,531,525,0,1,5
121,-11,528,529,532,531,0,1,7
122,-7,527,528,531,532,0,1,6
120,-7,527,530,531,531,0,1,7
120,-6,529,533,528,532,0,1,7
121,-6,529,530,532,534,0,1,6
120,-6,528,530,531,530,0,1,7
120,-6,529,532,531,532,0,1,6
121,-6,529,529,533,531,0,1,7
120,-6,529,530,532,531,0,1,7
121,-7,531,529,531,531,0,1,6
120,-6,532,529,539,531,0,1,7
119,-6,528,538,532,532,0,1,6
120,-6,530,529,532,528,0,1,7
121,-7,529,531,531,531,0,1,7
121,-4,530,528,532,530,0,1,6
120,-6,529,529,532,530,0,1,7
120,-7,529,529,531,531,0,1,6
119,-6,532,526,531,531,0,1,7
120,-7,531,528,531,531,0,1,6
121,-8,529,529,531,527,0,1,7
120,-6,531,528,531,525,0,1,7
120,-6,528,527,530,531,0,1,6
120,-6,529,530,532,530,0,1,7
120,-6,529,528,531,529,0,1,6
121,-6,528,529,531,531,0,1,7
120,-6,531,529,530,531,0,1,7
120,-7,524,530,531,532,0,1,6
121,-7,525,530,531,530,0,1,7
121,-6,527,527,528,530,0,1,6
119,-6,528,529,530,530,0,1,7
121,-7,529,529,532,531,0,1,7
121,-6,529,528,531,532,0,1,6
120,-8,528,527,531,529,0,1,7
121,-7,528,528,531,530,0,1,6
120,-7,529,529,531,531,0,1,7
120,-7,528,528,530,527,0,1,6
120,-7,530,530,529,532,0,1,7
120,-7,528,528,531,530,0,1,7
120,-7,528,529,532,531,0,1,6
120,-7,529,529,532,530,0,1,7
120,-7,529,529,531,531,0,1,6
120,-7,529,529,532,531,0,1,7
120,-7,529,529,531,531,0,1,7
120,-7,528,529,531,532,0,1,6
119,-7,530,528,527,530,0,1,7
119,-7,529,529,529,532,0,1,6
