25,210,530,530,530,530,0,0,19482
25,210,530,530,530,530,0,0,0
26,210,530,530,530,530,0,0,2
25,210,529,530,530,532,0,0,7
25,210,528,530,533,531,0,0,7
23,210,529,530,530,529,0,0,6
26,210,529,529,531,532,0,0,7
26,212,528,529,531,530,0,0,6
26,210,526,529,530,530,0,1,7
26,210,528,529,531,528,0,1,6
25,210,529,528,529,527,0,1,7
25,210,529,527,533,530,0,1,7
26,210,529,528,530,531,0,1,6
26,210,529,532,529,532,0,1,7
26,210,530,530,531,528,0,1,6
25,210,529,529,531,531,0,1,7
26,210,530,528,532,530,0,1,7
26,210,530,528,532,531,0,1,1
26,210,529,529,530,528,0,1,6
26,208,532,529,531,530,0,1,7
26,210,528,529,531,531,0,1,6
27,210,531,527,531,531,0,1,7
26,210,528,525,532,530,0,1,7
26,210,529,529,530,530,0,1,6
26,210,530,529,531,530,0,1,7
27,210,529,528,531,531,0,1,6
26,210,529,529,531,531,0,1,7
26,210,525,529,532,524,0,1,7
26,210,529,525,531,539,0,1,6
26,210,524,527,531,529,0,1,7
26,210,530,530,528,531,0,1,6
26,210,529,529,531,531,0,1,7
26,210,529,529,532,531,0,1,7
25,210,526,529,532,531,0,1,6
26,210,526,529,531,532,0,1,7
26,210,529,530,531,532,0,1,6
26,210,529,530,533,527,0,1,7
26,210,529,529,534,528,0,1,6
26,210,530,529,531,533,0,1,7
25,210,529,530,532,530,0,1,7
26,210,529,528,532,529,0,1,6
26,210,528,527,531,531,0,1,7
27,210,529,529,531,530,0,1,6
26,210,528,529,531,530,0,1,7
26,210,529,528,532,531,0,1,7
26,210,528,526,532,527,0,1,6
26,210,530,530,530,530,0,1,7
26,209,528,529,533,527,0,1,6
26,210,529,529,530,531,0,1,7
26,210,530,529,530,531,0,1,7
25,210,529,529,531,530,0,1,6
25,210,528,530,532,530,0,1,7
27,210,529,530,530,530,0,1,6
26,210,528,530,530,530,0,1,7
26,210,528,528,532,527,0,1,6
26,210,527,529,530,539,0,1,7
26,210,529,530,531,531,0,1,7
25,210,527,529,531,529,0,1,6
26,211,529,529,531,531,0,1,7
25,210,529,529,531,532,0,1,6
26,209,528,526,532,532,0,1,7
26,210,528,530,528,532,0,1,7
26,210,527,531,530,530,0,1,6
25,210,529,529,533,531,0,1,7
25,210,528,527,529,532,0,1,6
26,210,529,529,530,531,0,1,7
26,210,528,529,531,530,0,1,7
26,212,528,529,531,530,0,1,6
28,210,528,530,531,532,0,1,7
26,210,531,531,530,530,0,1,6
26,210,526,528,528,530,0,1,7
26,210,526,535,532,531,0,1,6
27,210,528,529,533,531,0,1,7
27,210,530,529,531,529,0,1,7
26,211,528,529,533,530,0,1,6
23,210,529,531,530,530,0,1,7
24,210,528,527,531,530,0,1,6
25,210,528,529,532,538,0,1,7
27,213,527,529,529,529,0,1,7
28,210,533,527,531,533,0,1,6
27,210,528,528,531,530,0,1,7
27,210,530,529,531,528,0,1,6
27,210,529,529,531,530,0,1,7
28,212,530,529,532,532,0,1,7
30,210,529,529,531,530,0,1,6
25,210,528,529,531,531,0,1,7
23,210,531,533,530,532,0,1,6
24,210,529,528,533,531,0,1,7
